address,universal_access,elevators,heating_type,lat,lng,type
"4280 Rue De Bullion , Montreal",NON,0,,-73.582546,45.52014,Building
"1870 Rue Davidson , Montreal",1,0,electricite,-73.545246,45.542362,Building
"8855 Avenue Papineau , Montreal",NON,0,,-73.628473,45.558026,Building
"5670 Rue Chauveau , Montreal",NON,0,,-73.546301,45.571252,Building
"2060 Rue Dickson , Montreal",NON,0,,-73.532462,45.567073,Building
"955 Rue de Louvain E, Montreal",NON,0,,-73.649176,45.556968,Building
" Rue des Carrières , Montreal",NON,0,,-73.5886,45.53815,Building
"2160 Avenue Madison , Montreal",NON,0,,-73.621545,45.462952,Building
"3701 Rue Jarry E, Montreal",NON,0,,-73.607963,45.567956,Building
"4180 Chemin de la Côte-des-Neiges , Montreal",NON,0,,-73.602093,45.494742,Building
"987 Rue de la Commune O, Montreal",NON,0,,-73.553816,45.494471,Building
"5380 Rue Eadie , Montreal",NON,0,,-73.589042,45.46443,Building
"5425 Rue de Mentana , Montreal",NON,0,,-73.591753,45.532554,Building
"15839 Rue Sherbrooke E, Montreal",NON,0,,-73.496538,45.694373,Building
"7944 Rue Hochelaga , Montreal",NON,0,,-73.52333,45.593355,Building
"6100 Rue De Pontgrave , Montreal",NON,0,,-73.713991,45.524883,Building
"999 Boulevard Henri-Bourassa O, Montreal",NON,0,,-73.68023,45.541229,Building
"75 Rue du Square-Sir-George-etienne-Cartier ( , Montreal",1,0,electricite,-73.58358,45.473027,Building
"6595 9e Avenue , Montreal",NON,0,,-73.590605,45.55347,Building
"4220 Avenue de l' Esplanade , Montreal",NON,0,electricite,-73.584557,45.514962,Building
"5319 Avenue Notre-Dame-de-Grâce , Montreal",NON,0,electricite,-73.616313,45.477435,Building
"3535 36e Avenue , Montreal",NON,0,electricite,-73.509904,45.661097,Building
"14201 Rue Sherbrooke E, Montreal",NON,0,electricite,-73.505084,45.672271,Building
"490 85e Avenue , Montreal",NON,0,electricite,-73.487783,45.691579,Building
"13980 Rue Notre-Dame E, Montreal",NON,0,electricite,-73.493322,45.667333,Building
"14002 Rue Notre-Dame E, Montreal",NON,0,,-73.493236,45.66943,Building
"1501 Rue Bercy , Montreal",NON,0,,-73.546349,45.534301,Building
"1060 Boulevard Saint-Jean-Baptiste , Montreal",NON,0,electricite,-73.499629,45.64128,Building
"1050 Boulevard Saint-Jean-Baptiste , Montreal",NON,0,electricite,-73.499095,45.641197,Building
"13050 Rue Prince-Albert , Montreal",1,0,electricite,-73.492546,45.65379,Building
"3535 36e Avenue , Montreal",NON,0,,-73.509504,45.661399,Building
"1191 Rue Peel , Montreal",NON,0,,-73.571656,45.49975,Building
"3161 Rue Joseph , Montreal",1,0,,-73.57253,45.472818,Building
"3161 Rue Joseph , Montreal",NON,0,,-73.571814,45.472173,Building
"3161 Rue Joseph , Montreal",NON,0,,-73.573971,45.473332,Building
"3161 Rue Joseph , Montreal",NON,0,,-73.573992,45.472911,Building
"3161 Rue Joseph , Montreal",NON,0,,-73.574947,45.471401,Building
"3161 Rue Joseph , Montreal",NON,0,,-73.57445,45.471383,Building
"3161 Rue Joseph , Montreal",NON,0,,-73.576983,45.470994,Building
"3161 Rue Joseph , Montreal",NON,0,,-73.577517,45.470071,Building
"3161 Rue Joseph , Montreal",NON,0,,-73.57526,45.469922,Building
" Avenue Atwater , Montreal",NON,0,,-73.571904,45.473053,Building
"3075 Rue Saint-Patrick , Montreal",NON,0,,-73.575565,45.477289,Building
"3161 Rue Joseph , Montreal",NON,0,,-73.574954,45.473203,Building
"6700 Rue Notre-Dame E, Montreal",NON,0,,-73.515165,45.574563,Building
"6700 Rue Notre-Dame E, Montreal",NON,0,,-73.514791,45.5744,Building
"6700 Rue Notre-Dame E, Montreal",NON,0,,-73.514815,45.574896,Building
"6700 Rue Notre-Dame E, Montreal",NON,0,,-73.515449,45.574368,Building
"4601 Rue Sherbrooke E, Montreal",1,0,,-73.555313,45.561731,Building
"8970 Boulevard LaSalle , Lasalle",NON,0,,-73.631129,45.41553,Building
"2787 Avenue Parkville , Montreal",NON,0,,-73.535863,45.581694,Building
"3701 Rue Jarry E, Montreal",NON,0,,-73.62544,45.576349,Building
" Rue Wellington , Montreal",NON,0,,-73.556982,45.48987,Building
" Rue De Salaberry , Montreal",NON,0,,-73.701806,45.536518,Building
" Rue Saint-Joseph , Lachine",NON,0,,-73.656399,45.438799,Building
" Rue Jarry E, Montreal",NON,0,,-73.611617,45.568062,Building
"545 Rue Sainte-Marguerite , Montreal",NON,0,,-73.587317,45.475717,Building
"6100 Rue De Pontgrave , Montreal",NON,0,,-73.714504,45.524154,Building
" Rue Wellington , Montreal",NON,0,,-73.557217,45.490765,Building
" Rue Sauve O, Montreal",NON,0,,-73.665019,45.540678,Building
"3600 Avenue Laurier E, Montreal",NON,0,,-73.569028,45.55335,Building
"1690 Rue Wellington , Montreal",NON,0,,-73.558014,45.482468,Building
"6534 9e Avenue , Montreal",NON,0,,-73.588848,45.553572,Building
"660 Rue Villeray , Montreal",1,0,electricite,-73.621461,45.543267,Building
"1131 Rue D'Argenson , Montreal",NON,0,,-73.571595,45.476266,Building
"3161 Rue Joseph , Montreal",NON,0,,-73.57401,45.472096,Building
"14678 Rue Notre-Dame E, Montreal",1,0,electricite,-73.491226,45.676568,Building
"11575 26e Avenue , Montreal",NON,0,electricite,-73.582791,45.630802,Building
"3655 Boulevard Saint-Jean-Baptiste , Montreal",NON,0,electricite,-73.517785,45.645266,Building
"2235 Rue Michel-Jurdant , Montreal",NON,0,,-73.630241,45.560364,Building
"12515 Boulevard Rodolphe-Forget , Montreal",NON,0,electricite,-73.579232,45.651046,Building
"4240 Rue Ontario E, Montreal",1,0,electricite,-73.540097,45.5516,Building
"4101 Rue Sherbrooke E, Montreal",NON,0,,-73.55587,45.55728,Building
"10100 Avenue Larose , Montreal",1,0,electricite,-73.641497,45.576173,Building
"10300 Rue Lajeunesse , Montreal",3,0,electricite,-73.662695,45.55337,Building
"4101 Rue Sherbrooke E, Montreal",NON,0,,-73.559644,45.560452,Building
"4101 Rue Sherbrooke E, Montreal",NON,0,,-73.560632,45.560239,Building
"14001 Rue Notre-Dame E, Montreal",NON,0,electricite,-73.49486,45.667965,Building
"6000 Rue Notre-Dame O, Montreal",NON,0,electricite,-73.609448,45.461044,Building
"75 Chemin Macdonald , Montreal",NON,0,,-73.53315,45.511522,Building
"65 Chemin Macdonald , Montreal",NON,0,,-73.532679,45.51183,Building
" 87e Avenue , Montreal",NON,0,,-73.541922,45.670301,Building
"8931 Avenue Papineau , Montreal",NON,0,,-73.635158,45.561036,Building
" , Montreal",NON,0,,-73.535644,45.511968,Building
" , Montreal",NON,0,,-73.533334,45.508376,Building
"101 Circuit Gilles-Villeneuve , Montreal",NON,0,,-73.526367,45.500981,Building
"111 Circuit Gilles-Villeneuve , Montreal",NON,0,,-73.526107,45.49997,Building
"1 Circuit Gilles-Villeneuve , Montreal",NON,0,,-73.529013,45.503702,Building
" , Montreal",NON,0,,-73.527572,45.499965,Building
"55 Chemin des Floralies , Montreal",NON,0,,-73.528435,45.505317,Building
"130 Chemin du Chenal-Le Moyne , Montreal",NON,0,,-73.52704,45.515893,Building
"140 Chemin du Chenal-Le Moyne , Montreal",NON,0,,-73.527282,45.516373,Building
" , Montreal",NON,0,,-73.524871,45.515082,Building
" , Montreal",NON,0,,-73.527961,45.512845,Building
" , Montreal",NON,0,,-73.527273,45.506255,Building
" , Montreal",NON,0,,-73.521955,45.496754,Building
" , Montreal",NON,0,,-73.52139,45.497643,Building
" , Montreal",NON,0,,-73.522944,45.502779,Building
"141 Circuit Gilles-Villeneuve , Montreal",NON,0,,-73.52371,45.498043,Building
" , Montreal",NON,0,,-73.528325,45.50483,Building
" , Montreal",NON,0,,-73.526152,45.509704,Building
" , Montreal",NON,0,,-73.526022,45.518665,Building
" , Montreal",NON,0,,-73.523359,45.499891,Building
"350 Circuit Gilles-Villeneuve , Montreal",NON,0,,-73.527578,45.512156,Building
" , Montreal",NON,0,,-73.527839,45.515905,Building
"230 Circuit Gilles-Villeneuve , Montreal",NON,0,,-73.522291,45.500185,Building
"3949 Allee Robert , Montreal",NON,0,,-73.616349,45.57426,Building
"959 Rue de Louvain E, Montreal",NON,0,,-73.649086,45.555022,Building
"6333 Rue Saint-Jacques , Montreal",NON,0,,-73.619261,45.463229,Building
"1501 Rue Bercy , Montreal",NON,0,,-73.546799,45.533312,Building
"1655 Rue Dudemaine , Montreal",NON,0,,-73.688652,45.53886,Building
" Rue Viau E, Montreal",NON,0,,-73.55674,45.568842,Building
" Boulevard Pie-IX , Montreal",NON,0,,-73.558294,45.556163,Building
"4581 Rue Sherbrooke E, Montreal",NON,0,,-73.564589,45.560966,Building
"12550 Avenue Alexis-Carrel , Montreal",NON,0,,-73.588809,45.644165,Building
"7480 Rue De Normanville , Montreal",NON,0,,-73.61639,45.545993,Building
" Rue Lajeunesse , Montreal",NON,0,,-73.665339,45.555116,Building
"1555 Rue des Carrières , Montreal",NON,0,,-73.589824,45.538226,Building
"6262 Chemin Hudson , Montreal",NON,0,,-73.630087,45.505501,Building
"10550 Rue De Saint-Firmin , Montreal",NON,0,,-73.655074,45.571334,Building
"7833 Avenue des erables , Montreal",NON,0,,-73.612134,45.554543,Building
"5555 Boulevard Pie-IX , Montreal",NON,0,,-73.570467,45.56056,Building
"5200 Rue De Brebeuf , Montreal",NON,0,,-73.586599,45.532457,Building
" 17e Avenue , Montreal",NON,0,,-73.596308,45.563399,Building
"9093 16e Avenue , Montreal",NON,0,,-73.625517,45.57503,Building
"4550 Rue Sainte-emilie , Montreal",NON,0,,-73.584668,45.472669,Building
"8950 10e Avenue , Montreal",NON,0,,-73.62564,45.569641,Building
"7035 2e Avenue , Montreal",NON,0,,-73.597799,45.555029,Building
"7601 Rue François-Perrault , Montreal",NON,0,,-73.600065,45.562482,Building
"7205 Rue Chambord , Montreal",NON,0,,-73.610146,45.545413,Building
"205 Rue Faillon E, Montreal",NON,0,,-73.626242,45.534156,Building
"8888 Avenue De Chateaubriand , Montreal",NON,0,,-73.638313,45.548969,Building
"9900 Avenue Hamel , Montreal",NON,0,,-73.651658,45.560829,Building
"4422 Avenue de l' Esplanade , Montreal",NON,0,,-73.587368,45.517663,Building
" Avenue De Montmagny , Montreal",NON,0,,-73.604447,45.457053,Building
"9200 Rue Notre-Dame E, Montreal",NON,0,,-73.511351,45.6056,Building
"6265 Avenue Biermans , Montreal",NON,0,,-73.638006,45.47191,Building
"6655 Avenue De Gaspe , Montreal",NON,0,,-73.609429,45.533239,Building
" Rue Saint-Hubert , Montreal",NON,0,,-73.636215,45.551077,Building
"490 85e Avenue , Montreal",NON,0,,-73.487762,45.69142,Building
"13000 Rue Prince-Albert , Montreal",NON,0,,-73.492264,45.654022,Building
"3995 Rue 42e , Montreal",NON,0,,-73.516635,45.666306,Building
"969 Rue de Louvain E, Montreal",NON,0,,-73.648794,45.555494,Building
"1330 Rue des Carrières , Montreal",NON,0,,-73.590757,45.536431,Building
"3699 Boulevard Cremazie E, Montreal",NON,0,,-73.604092,45.566604,Building
"2220 Rue Dickson , Montreal",NON,0,,-73.533392,45.567676,Building
"3535 36e Avenue , Montreal",NON,0,,-73.509628,45.661392,Building
"2240 Rue Michel-Jurdant , Montreal",NON,0,,-73.618384,45.558165,Building
"4455 Boulevard Pie-IX , Montreal",NON,0,,-73.558992,45.556635,Building
"4101 Rue Sherbrooke E, Montreal",NON,0,,-73.559198,45.559579,Building
"1250 Rue des Carrières , Montreal",NON,0,,-73.59051,45.535072,Building
"955 Place de Louvain E, Montreal",NON,0,,-73.649881,45.555203,Building
"2060 Rue Dickson , Montreal",NON,0,,-73.533102,45.565928,Building
"13000 Rue Prince-Albert , Montreal",NON,0,,-73.49242,45.654303,Building
"3535 36e Avenue , Montreal",NON,0,,-73.5105,45.661822,Building
"4777 Avenue Pierre-De Coubertin , Montreal",NON,0,,-73.549711,45.559624,Building
"3555 Rue Saint-Urbain , Montreal",NON,0,electricite,-73.572273,45.51234,Building
"3444 Rue Saint-Joseph E, Montreal",NON,0,,-73.566057,45.550294,Building
"3444 Rue Saint-Joseph E, Montreal",NON,0,Gaz naturel,-73.565734,45.551078,Building
"4101 Rue Sherbrooke E, Montreal",NON,0,,-73.565303,45.559131,Building
"4101 Rue Sherbrooke E, Montreal",NON,0,,-73.55657,45.558715,Building
"6100 Rue De Pontgrave , Montreal",NON,0,,-73.715325,45.524752,Building
"5100 Rue Hochelaga , Montreal",NON,0,electricite,-73.541162,45.56302,Building
"4101 Rue Sherbrooke E, Montreal",NON,0,,-73.558941,45.55877,Building
"4101 Rue Sherbrooke E, Montreal",NON,0,,-73.558752,45.558594,Building
"1500 Boulevard du Tricentenaire , Montreal",NON,0,,-73.499866,45.650097,Building
"3680 Rue Jeanne-Mance , Montreal",NON,0,electricite,-73.57625,45.511475,Building
"9001 Boulevard Perras , Montreal",1,0,,-73.578942,45.649939,Building
"15180 Rue Sherbrooke E, Montreal",NON,0,,-73.496315,45.683714,Building
"55 Avenue Lilas (DVL) , Montreal",NON,0,,-73.733392,45.438999,Building
"530 Boulevard Bouchard (DVL) , Montreal",1,0,,-73.735449,45.447064,Building
"7750 Boulevard Roi-Rene (ANJ) , Montreal",NON,0,,-73.557144,45.612874,Building
"7070 Avenue de la Nantaise (ANJ) , Montreal",NON,0,,-73.556121,45.593037,Building
"1300 Avenue Dollard (LSL) , Montreal",NON,0,electricite,-73.626352,45.425901,Building
"1080 Avenue Dollard (LSL) , Montreal",NON,0,,-73.623758,45.424082,Building
"8681 Boulevard Champlain , Montreal",NON,0,,-73.622498,45.418458,Building
"1411 Rue Lapierre (LSL) , Montreal",NON,0,,-73.608048,45.436916,Building
"13 Rue Centre-Commercial (ROX) , Montreal",1,0,,-73.806134,45.509555,Building
"110 Rue Cartier (ROX) , Montreal",1,0,,-73.814594,45.502627,Building
"1380 Rue de l' eglise (SLR) , Montreal",1,0,,-73.676433,45.512646,Building
"13001 Boulevard Cavendish (SLR) , Montreal",NON,0,,-73.711107,45.506783,Building
"5500 Chemin du Bois-Franc (SLR) , Montreal",NON,0,,-73.7443,45.493831,Building
"2727 Boulevard Poirier (SLR) , Montreal",NON,0,,-73.709627,45.508487,Building
"9620 Rue Dalmany (LSL) , Montreal",NON,0,,-73.656802,45.429543,Building
"9650 Rue Dalmany (LSL) , Montreal",NON,0,,-73.658914,45.429507,Building
"330 80e (LSL) Avenue , Montreal",NON,0,,-73.636734,45.4185,Building
"8299 Rue Centrale (LSL) , Montreal",NON,0,,-73.611349,45.419641,Building
"5455 Rue Antonio-Dagenais (SLN) , Montreal",1,0,electricite,-73.585843,45.582922,Building
"5300 Boulevard Robert (SLN) , Montreal",1,0,,-73.598729,45.585248,Building
"7755 Rue Colbert (SLN) , Montreal",1,0,,-73.595032,45.573984,Building
"7655 Rue Colbert (SLN) , Montreal",1,0,,-73.593313,45.573531,Building
"5115 Rue des Galets (SLN) , Montreal",1,0,,-73.599725,45.584854,Building
"4139 Boulevard des Sources , Montreal",1,0,electricite,-73.806805,45.494099,Building
" Avenue Orchard (LSL) , Montreal",NON,0,,-73.648063,45.422395,Building
"3617 Rue Wellington , Montreal",1,0,,-73.566755,45.467742,Building
"8181 Boulevard Lacordaire , Montreal",1,0,,-73.593759,45.585293,Building
"5555 Rue Jean-Talon , Montreal",1,0,electricite,-73.580948,45.582129,Building
"8600 Rue Hardy (LSL) , Montreal",NON,0,,-73.636267,45.433757,Building
"2115 Chemin du Bord-du-Lac (IBZ) , Montreal",1,0,,-73.899977,45.516192,Building
"8600 Rue Hardy (LSL) , Montreal",NON,0,,-73.636256,45.433513,Building
"1407 Rue Serre (LSL) , Montreal",NON,0,,-73.621185,45.432189,Building
"6815 Chemin de la Côte-Saint-Luc , Montreal",1,0,,-73.651953,45.468105,Building
"10 Rue Sunnydale (DDO) , Montreal",NON,0,,-73.806732,45.493965,Building
"6500 Boulevard LaSalle , Montreal",1,0,,-73.576109,45.443693,Building
"4110 Boulevard LaSalle , Montreal",1,0,,-73.561735,45.462676,Building
"260 Rue Elgar (VRD) , Montreal",1,0,,-73.547441,45.457037,Building
"8131 Rue Robert (LSL) , Montreal",NON,0,,-73.621185,45.432929,Building
"615 35e (LSL) Avenue , Montreal",NON,0,,-73.61283,45.41972,Building
"10865 Rue du Pressoir , Montreal",1,0,,-73.659574,45.575968,Building
"147 68e (LSL) Avenue , Montreal",NON,0,,-73.626604,45.41974,Building
"555 Boulevard Bishop-Power (LSL) , Montreal",NON,0,,-73.602144,45.427633,Building
"550 Avenue Lacharite (LSL) , Montreal",NON,0,,-73.595307,45.434273,Building
"6025 Boulevard Lavoisier (SLN) , Montreal",1,0,electricite,-73.600308,45.597174,Building
"9640 Rue Clement (LSL) , Montreal",NON,0,,-73.652801,45.433408,Building
"9675 Boulevard LaSalle , Montreal",NON,0,,-73.660156,45.426075,Building
"8912 Boulevard LaSalle , Montreal",NON,0,,-73.628851,45.415102,Building
"8830 Rue Beyries (LSL) , Montreal",NON,0,,-73.626667,45.417828,Building
"23 Avenue Highlands (LSL) , Montreal",NON,0,,-73.657318,45.426057,Building
"220 Rue Lyette (LSL) , Montreal",NON,0,,-73.665676,45.430424,Building
"9725 Rue Saint-Patrick , Montreal",NON,0,,-73.65521,45.435789,Building
"13 Avenue Strathyre (LSL) , Montreal",NON,0,,-73.659183,45.426031,Building
"7540 Rue Centrale (LSL) , Montreal",NON,0,,-73.596485,45.434513,Building
"7244 Boulevard LaSalle , Montreal",NON,0,,-73.582798,45.437359,Building
"5150 Boulevard LaSalle , Montreal",NON,0,,-73.563874,45.454788,Building
"550 Place de la Fontaine (VRD) , Montreal",1,0,,-73.544409,45.463367,Building
"10 Rue Hickson (VRD) , Montreal",1,0,,-73.561439,45.464241,Building
"5190 Boulevard LaSalle , Montreal",NON,0,,-73.565114,45.453521,Building
"5550 Boulevard LaSalle , Verdun",NON,0,,-73.567151,45.451955,Building
"14150 Boulevard Gouin O, Montreal",NON,0,,-73.851862,45.493466,Building
"790 Rue Willibrord (VRD) , Montreal",NON,0,,-73.57443,45.459397,Building
"11 Rue Rheaume (VRD) , Montreal",NON,0,,-73.56372,45.467807,Building
"1300 Chemin du Golf (VRD) , Montreal",NON,0,,-73.555597,45.461773,Building
"7000 Boulevard LaSalle , Montreal",1,0,,-73.579521,45.440037,Building
"1650 Rue Crawford (VRD) , Montreal",NON,0,,-73.591964,45.438463,Building
"3215 Boulevard LaSalle , Montreal",NON,0,,-73.568935,45.471136,Building
"800 Rue Willibrord (VRD) , Montreal",1,0,,-73.574484,45.459155,Building
"6000 Boulevard LaSalle , Montreal",NON,0,,-73.571523,45.447063,Building
"6001 Rue Beurling (VRD) , Montreal",NON,0,,-73.584786,45.448516,Building
"911 Boulevard Rene-Levesque (VRD) , Montreal",1,0,electricite,-73.534236,45.469231,Building
"10 Rue 11e (ROX) , Montreal",1,0,,-73.802036,45.505789,Building
"21 5e (ROX) Avenue S, Montreal",1,0,,-73.812593,45.509665,Building
"4 5e (ROX) Avenue N, Montreal",NON,0,,-73.816407,45.510974,Building
" Boulevard Lacordaire , Montreal",NON,0,,-73.594608,45.586043,Building
"7540 Boulevard Lacordaire , Montreal",1,0,,-73.583265,45.58153,Building
"5250 Boulevard Lavoisier (SLN) , Montreal",1,0,,-73.606836,45.589201,Building
"7555 Boulevard Provencher , Montreal",1,0,,-73.592273,45.572451,Building
"7135 Rue Lienart (SLN) , Montreal",1,0,,-73.571957,45.586771,Building
"7560 Boulevard Lacordaire , Montreal",1,0,,-73.582634,45.581883,Building
"5445 Rue Antonio-Dagenais (SLN) , Montreal",1,0,,-73.585489,45.58298,Building
"9505 Boulevard Langelier , Montreal",1,0,,-73.606713,45.608408,Building
"7880 Rue de la Salette (SLN) , Montreal",1,0,,-73.585585,45.589809,Building
"6025 Boulevard Metropolitain (SLN) , Montreal",1,0,,-73.584202,45.590201,Building
"7880 Rue de la Salette (SLN) , Montreal",NON,0,,-73.5854,45.589642,Building
" Boulevard Saint-Michel , Montreal",NON,0,,-73.64782,45.582009,Building
"7125 Rue Lienart (SLN) , Montreal",1,0,,-73.572229,45.586407,Building
"5370 Boulevard Robert (SLN) , Montreal",NON,0,,-73.598654,45.586597,Building
"5200 Boulevard Lavoisier (SLN) , Montreal",1,0,,-73.607232,45.589146,Building
"6060 Rue de Honfleur (SLN) , Montreal",1,0,,-73.58989,45.592217,Building
"6020 Boulevard Lavoisier (SLN) , Montreal",1,0,,-73.5984,45.596166,Building
"4550 Rue de Compiègne (SLN) , Montreal",1,0,,-73.603642,45.57838,Building
"4755 Rue Valery (SLN) , Montreal",1,0,,-73.610098,45.583918,Building
"7918 Boulevard Provencher , Montreal",1,0,,-73.600287,45.572402,Building
"7625 Rue Colbert (SLN) , Montreal",NON,0,,-73.591908,45.573637,Building
"7505 Boulevard Provencher , Montreal",1,0,,-73.591866,45.572275,Building
" Boulevard Provencher , Montreal",NON,0,,-73.593425,45.572634,Building
"5350 Boulevard Lavoisier (SLN) , Montreal",1,0,,-73.606095,45.589931,Building
"310 Rue de Beaurepaire (BCF) , Montreal",1,0,electricite,-73.868469,45.428736,Building
"401 Rue Spring Garden (DDO) , Montreal",NON,0,,-73.790221,45.499368,Building
"845 Rue Roy (SLR) , Montreal",NON,0,,-73.677434,45.513664,Building
"2100 Rue Saint-Louis (SLR) , Montreal",NON,0,,-73.680549,45.501094,Building
"900 Rue Trudeau (SLR) , Montreal",NON,0,,-73.662444,45.514256,Building
"16850 Rue Oakwood (PFD) , Montreal",NON,0,,-73.867462,45.462948,Building
"3405 Rue Sartelon (SLR) , Montreal",NON,0,,-73.736091,45.51166,Building
"135 Rue Stinson (SLR) , Montreal",NON,0,,-73.661581,45.520855,Building
"4545 Boulevard Thimens (SLR) , Montreal",NON,0,,-73.720416,45.495219,Building
"1 Boulevard de la Côte-Vertu (SLR) , Montreal",NON,0,,-73.667926,45.531187,Building
"2555 Boulevard Marcel-Laurin (SLR) , Montreal",NON,0,,-73.70691,45.522154,Building
"3939 Boulevard Poirier (SLR) , Montreal",NON,0,,-73.721774,45.498449,Building
"345 Boulevard Decarie , Montreal",NON,0,,-73.670703,45.507165,Building
"180 Boulevard Marcel-Laurin (SLR) , Montreal",NON,0,,-73.672301,45.502839,Building
"710 Rue Saint-Germain (SLR) , Montreal",NON,0,,-73.676061,45.511466,Building
"7391 Rue Frederick-Banting (SLR) , Montreal",NON,0,,-73.772989,45.481808,Building
"7393 Rue Frederick-Banting (SLR) , Montreal",NON,0,,-73.772201,45.481008,Building
"2999 Rue Badeaux (SLR) , Montreal",1,0,,-73.690493,45.497018,Building
"2900 Rue Baker (SLR) , Montreal",NON,0,,-73.72869,45.517648,Building
"2105 Rue Beauzèle (SLR) , Montreal",NON,0,,-73.72044,45.52256,Building
"2065 Rue Billeron (SLR) , Montreal",NON,0,,-73.693645,45.509072,Building
"3025 Rue Biret (SLR) , Montreal",NON,0,,-73.726569,45.515313,Building
"730 Rue Buchanan (SLR) , Montreal",NON,0,,-73.681104,45.50834,Building
"1505 Rue Cardinal (SLR) , Montreal",NON,0,,-73.691213,45.517795,Building
"2800 Rue Cazeneuve (SLR) , Montreal",1,0,,-73.702599,45.502389,Building
"800 Rue Dorais (SLR) , Montreal",NON,0,,-73.689456,45.502934,Building
"1145 Rue Elizabeth (SLR) , Montreal",NON,0,,-73.67774,45.520006,Building
"260 Rue Marcotte (SLR) , Montreal",NON,0,,-73.676034,45.529191,Building
"700 Rue Muir (SLR) , Montreal",1,0,,-73.67184,45.521062,Building
"1365 Avenue O'Brien (SLR) , Montreal",1,0,,-73.685101,45.519082,Building
"1740 Avenue O'Brien (SLR) , Montreal",NON,0,,-73.69042,45.521389,Building
"845 Rue Poirier (SLR) , Montreal",NON,0,,-73.687491,45.52742,Building
"1600 Rue Poirier (SLR) , Montreal",NON,0,,-73.695241,45.520244,Building
"150 Avenue Avro , Montreal",1,0,electricite,-73.786662,45.474226,Building
"2210 Avenue Reverchon , Montreal",NON,0,,-73.780225,45.467031,Building
"495 Avenue Michel-Jasmin (DVL) , Montreal",NON,0,,-73.735842,45.453698,Building
"125 Avenue Avro , Montreal",NON,0,,-73.78612,45.473554,Building
"60 Chemin de la Côte-Vertu (DVL) , Montreal",NON,0,,-73.725377,45.481945,Building
"98 Avenue Saint-Charles (DVL) , Montreal",NON,0,,-73.729017,45.440227,Building
"775 Avenue Dawson (DVL) , Montreal",NON,0,,-73.739604,45.440996,Building
"235 Chemin du Cap-Saint-Jacques (PFD) , Montreal",1,0,,-73.945444,45.462674,Building
"187 Chemin du Cap-Saint-Jacques (PFD) , Montreal",NON,0,,-73.937117,45.471286,Building
"191 Chemin du Cap-Saint-Jacques (PFD) , Montreal",1,0,,-73.935338,45.470211,Building
"183 Chemin du Cap-Saint-Jacques (PFD) , Montreal",1,0,,-73.935304,45.470797,Building
" Chemin du Cap-Saint-Jacques (PFD) , Montreal",NON,0,,-73.935877,45.47182,Building
"2425 Boulevard Gouin E, Montreal",1,0,,-73.657506,45.578748,Building
"9432 Boulevard Gouin O, PFD",1,0,,-73.763487,45.506431,Building
"5 Avenue Oakridge , Montreal",1,0,,-73.756475,45.511904,Building
" Avenue Alfred (MTN) , Montreal",NON,0,,-73.622553,45.59897,Building
"14905 Rue Sherbrooke , Montreal",1,0,,-73.507658,45.680255,Building
"12300 Boulevard Gouin E, Montreal",1,0,,-73.523371,45.688415,Building
9095 Boulevard Gouin O,NON,0,,-73.744031,45.518791,Building
" Chemin du Cap-Saint-Jacques (PFD) , Montreal",NON,0,,-73.941955,45.462652,Building
"231 Chemin du Cap-Saint-Jacques (PFD) , Montreal",NON,0,,-73.9446,45.463558,Building
" Chemin du Cap-Saint-Jacques (PFD) , Montreal",1,0,,-73.938658,45.463345,Building
"225 Chemin du Cap-Saint-Jacques (PFD) , Montreal",NON,0,,-73.94424,45.463218,Building
"1 Avenue Oakridge , Montreal",1,0,,-73.755861,45.511855,Building
"189 Chemin du Cap-Saint-Jacques (PFD) , Montreal",NON,0,,-73.936427,45.471615,Building
"9434 Boulevard Gouin O, PFD",NON,0,,-73.764367,45.506405,Building
"11802 Boulevard Gouin E, Montreal",NON,0,,-73.531214,45.681723,Building
" Chemin du Cap-Saint-Jacques (PFD) , Montreal",1,0,,-73.934965,45.470577,Building
"185 Chemin du Cap-Saint-Jacques (PFD) , Montreal",NON,0,,-73.936539,45.471268,Building
"185 Chemin du Cap-Saint-Jacques (PFD) , Montreal",NON,0,,-73.936229,45.471375,Building
" Chemin Senneville (SNV) , Montreal",NON,0,,-73.955933,45.444472,Building
" Chemin Senneville (SNV) , Montreal",NON,0,,-73.955384,45.444587,Building
" Boulevard Gouin E, Montreal",NON,0,,-73.657887,45.5783,Building
"13869 Rue Prince-Arthur , Montreal",NON,0,,-73.513199,45.668947,Building
"163 Chemin du Cap-Saint-Jacques (PFD) , Montreal",NON,0,,-73.921696,45.468613,Building
9185 Boulevard Gouin O,NON,0,,-73.746977,45.515065,Building
"292 Chemin Senneville (SNV) , Montreal",NON,0,,-73.955851,45.444166,Building
"294 Chemin Senneville (SNV) , Montreal",NON,0,,-73.953291,45.444877,Building
"295 Chemin Senneville (SNV) , Montreal",NON,0,,-73.954431,45.444189,Building
"297 Chemin Senneville (SNV) , Montreal",NON,0,,-73.949625,45.445918,Building
"9436 Boulevard Gouin O, PFD",NON,0,,-73.764615,45.506569,Building
"13200 Boulevard Gouin E, Montreal",NON,0,,-73.51106,45.697876,Building
"20099 Boulevard Gouin O, PFD",1,0,,-73.921023,45.46213,Building
"202 Chemin du Cap-Saint-Jacques (PFD) , Montreal",NON,0,,-73.931358,45.461637,Building
